id,day,milk_production
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-10,14.6
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-09,14.19
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-08,19.020000000000003
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-07,19.200000000000003
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-06,14.52
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-05,9.54
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-04,14.299999999999997
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-03,4.64
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-02,19.349999999999998
aea1439d-68a9-4e0b-a757-76dbe7fe6561,2024-06-01,14.57
ade0509d-9078-4159-a207-b866725d2218,2024-06-29,28.520000000000003
ade0509d-9078-4159-a207-b866725d2218,2024-06-28,28.520000000000003
ade0509d-9078-4159-a207-b866725d2218,2024-06-27,14.41
ade0509d-9078-4159-a207-b866725d2218,2024-06-26,14.43
ade0509d-9078-4159-a207-b866725d2218,2024-06-25,19.3
ade0509d-9078-4159-a207-b866725d2218,2024-06-24,9.129999999999999
ade0509d-9078-4159-a207-b866725d2218,2024-06-23,19.14
ade0509d-9078-4159-a207-b866725d2218,2024-06-22,9.54
ade0509d-9078-4159-a207-b866725d2218,2024-06-21,4.78
ade0509d-9078-4159-a207-b866725d2218,2024-06-20,4.97
ade0509d-9078-4159-a207-b866725d2218,2024-06-19,23.619999999999997
ade0509d-9078-4159-a207-b866725d2218,2024-06-17,4.95
ade0509d-9078-4159-a207-b866725d2218,2024-06-16,14.219999999999999
ade0509d-9078-4159-a207-b866725d2218,2024-06-15,9.530000000000001
ade0509d-9078-4159-a207-b866725d2218,2024-06-14,9.52
ade0509d-9078-4159-a207-b866725d2218,2024-06-13,18.900000000000002
ade0509d-9078-4159-a207-b866725d2218,2024-06-12,18.95
ade0509d-9078-4159-a207-b866725d2218,2024-06-11,4.76
ade0509d-9078-4159-a207-b866725d2218,2024-06-10,4.52
ade0509d-9078-4159-a207-b866725d2218,2024-06-09,9.55
ade0509d-9078-4159-a207-b866725d2218,2024-06-08,9.690000000000001
ade0509d-9078-4159-a207-b866725d2218,2024-06-07,14.2
ade0509d-9078-4159-a207-b866725d2218,2024-06-06,14.36
ade0509d-9078-4159-a207-b866725d2218,2024-06-05,9.059999999999999
ade0509d-9078-4159-a207-b866725d2218,2024-06-04,19.0
ade0509d-9078-4159-a207-b866725d2218,2024-06-03,14.36
ade0509d-9078-4159-a207-b866725d2218,2024-06-02,18.76
ade0509d-9078-4159-a207-b866725d2218,2024-06-01,14.489999999999998
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-29,18.880000000000003
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-28,9.59
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-27,4.93
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-26,28.580000000000002
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-25,23.65
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-24,14.469999999999999
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-23,9.39
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-22,28.200000000000003
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-21,13.84
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-20,14.500000000000002
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-19,14.3
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-18,13.719999999999999
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-17,13.86
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-16,19.220000000000002
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-15,19.090000000000003
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-14,9.4
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-13,14.22
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-12,19.11
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-11,14.44
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-10,9.370000000000001
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-09,9.98
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-08,9.530000000000001
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-07,23.98
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-06,9.79
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-05,23.650000000000002
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-04,19.41
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-03,9.379999999999999
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-02,9.24
adadab8b-c876-4733-b1ea-bdf67db55051,2024-06-01,19.58
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-29,13.86
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-27,14.14
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-26,14.379999999999999
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-25,9.64
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-24,18.86
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-23,14.63
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-22,18.98
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-21,18.830000000000002
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-20,18.849999999999998
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-19,23.8
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-18,14.28
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-17,14.15
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-16,14.540000000000001
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-15,4.77
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-14,19.36
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-13,9.39
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-12,14.200000000000001
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-11,4.78
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-10,19.21
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-09,9.34
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-08,23.779999999999998
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-07,18.78
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-06,9.68
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-05,24.019999999999996
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-04,13.889999999999999
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-03,13.66
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-02,9.97
aa45b1f9-7982-4e84-b952-668d652e83f5,2024-06-01,23.45
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-29,9.29
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-28,23.849999999999998
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-27,9.81
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-26,9.969999999999999
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-25,14.14
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-24,23.78
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-23,23.52
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-22,14.600000000000001
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-21,14.19
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-20,19.91
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-19,13.860000000000001
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-18,9.719999999999999
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-17,9.6
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-16,19.22
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-15,19.34
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-14,14.34
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-13,19.28
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-12,13.969999999999999
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-11,19.42
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-10,9.129999999999999
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-09,14.530000000000001
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-07,4.51
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-06,18.7
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-05,4.65
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-04,19.61
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-03,14.379999999999999
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-02,18.439999999999998
a27b8cd2-708e-4532-81ef-05a5b2ab249c,2024-06-01,14.649999999999999
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-29,14.11
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-28,24.29
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-27,19.07
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-26,9.86
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-25,9.280000000000001
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-24,13.899999999999999
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-23,14.33
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-22,23.369999999999997
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-21,19.05
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-20,9.33
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-19,14.04
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-18,14.29
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-17,9.34
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-16,4.6
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-15,23.6
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-14,13.82
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-13,14.370000000000001
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-12,19.21
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-11,9.71
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-10,23.44
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-09,9.65
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-08,18.84
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-07,18.82
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-06,14.32
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-05,9.34
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-04,18.47
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-03,28.169999999999998
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-02,13.89
9e3d2393-2f17-43b7-b7c1-a2ffa7ea6c2f,2024-06-01,19.43
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-29,18.73
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-28,14.47
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-27,19.189999999999998
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-26,14.36
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-25,29.31
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-24,14.16
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-23,4.72
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-22,18.86
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-21,23.580000000000002
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-20,4.67
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-19,9.55
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-18,9.61
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-17,19.27
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-16,19.37
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-15,9.59
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-14,18.91
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-13,19.19
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-12,4.87
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-11,9.55
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-10,9.690000000000001
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-09,19.25
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-08,27.98
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-07,19.020000000000003
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-06,24.009999999999998
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-05,13.93
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-04,4.94
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-03,14.67
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-02,18.73
9d029bf7-8984-4077-b2fd-e43a4e7cbd09,2024-06-01,4.84
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-29,9.45
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-28,14.129999999999999
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-27,23.77
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-26,9.21
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-25,4.73
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-24,19.14
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-23,4.97
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-22,23.95
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-21,14.170000000000002
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-20,24.009999999999998
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-19,14.56
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-18,4.84
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-17,18.39
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-16,23.87
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-15,19.26
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-14,18.84
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-13,14.77
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-12,23.990000000000002
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-11,14.4
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-10,18.68
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-09,14.419999999999998
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-08,18.65
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-07,14.63
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-06,23.7
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-05,14.53
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-04,19.25
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-03,4.52
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-02,4.67
9c6cd124-db49-45cf-8973-b47419c74518,2024-06-01,18.61
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-29,18.810000000000002
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-28,9.36
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-27,18.82
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-26,19.06
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-25,14.42
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-24,14.580000000000002
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-23,13.89
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-22,13.919999999999998
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-21,13.84
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-20,9.66
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-19,9.32
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-18,13.940000000000001
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-17,14.670000000000002
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-16,28.49
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-15,9.3
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-14,14.100000000000001
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-13,18.92
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-12,9.34
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-11,23.479999999999997
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-10,19.48
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-09,9.75
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-08,9.879999999999999
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-07,14.2
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-06,14.21
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-05,9.469999999999999
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-04,24.200000000000003
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-03,18.96
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-02,4.88
9b0bb133-05a4-4b72-9245-7333b1edb4f6,2024-06-01,14.12
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-29,9.93
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-28,18.77
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-27,14.610000000000001
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-26,19.419999999999998
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-25,14.1
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-24,19.27
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-23,18.86
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-22,14.21
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-21,14.02
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-20,14.27
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-19,9.2
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-18,9.27
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-17,14.23
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-16,18.939999999999998
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-15,19.0
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-14,4.59
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-13,14.16
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-12,9.370000000000001
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-11,9.26
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-10,14.530000000000001
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-09,18.86
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-08,18.51
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-07,18.77
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-06,9.42
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-05,4.54
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-04,28.669999999999998
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-03,14.02
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-02,9.79
9aa0f9ba-c4a7-4f00-9c87-2730c26e09c1,2024-06-01,14.1
991670bb-d888-4a95-94b8-41b290122833,2024-06-28,9.36
991670bb-d888-4a95-94b8-41b290122833,2024-06-27,9.780000000000001
991670bb-d888-4a95-94b8-41b290122833,2024-06-26,19.119999999999997
991670bb-d888-4a95-94b8-41b290122833,2024-06-25,14.27
991670bb-d888-4a95-94b8-41b290122833,2024-06-24,19.759999999999998
991670bb-d888-4a95-94b8-41b290122833,2024-06-23,14.36
991670bb-d888-4a95-94b8-41b290122833,2024-06-22,14.239999999999998
991670bb-d888-4a95-94b8-41b290122833,2024-06-21,14.56
991670bb-d888-4a95-94b8-41b290122833,2024-06-20,18.830000000000002
991670bb-d888-4a95-94b8-41b290122833,2024-06-19,18.57
991670bb-d888-4a95-94b8-41b290122833,2024-06-18,18.65
991670bb-d888-4a95-94b8-41b290122833,2024-06-17,14.31
991670bb-d888-4a95-94b8-41b290122833,2024-06-16,13.87
991670bb-d888-4a95-94b8-41b290122833,2024-06-15,14.2
991670bb-d888-4a95-94b8-41b290122833,2024-06-14,9.280000000000001
991670bb-d888-4a95-94b8-41b290122833,2024-06-13,9.71
991670bb-d888-4a95-94b8-41b290122833,2024-06-12,14.34
991670bb-d888-4a95-94b8-41b290122833,2024-06-11,4.59
991670bb-d888-4a95-94b8-41b290122833,2024-06-08,9.129999999999999
991670bb-d888-4a95-94b8-41b290122833,2024-06-07,9.68
991670bb-d888-4a95-94b8-41b290122833,2024-06-06,14.24
991670bb-d888-4a95-94b8-41b290122833,2024-06-05,4.87
991670bb-d888-4a95-94b8-41b290122833,2024-06-04,4.75
991670bb-d888-4a95-94b8-41b290122833,2024-06-03,19.14
991670bb-d888-4a95-94b8-41b290122833,2024-06-02,13.91
991670bb-d888-4a95-94b8-41b290122833,2024-06-01,23.4
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-29,24.41
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-28,9.81
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-27,19.19
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-26,4.52
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-25,23.78
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-24,9.81
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-23,19.11
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-22,14.200000000000001
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-21,19.13
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-20,9.600000000000001
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-19,24.08
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-18,14.010000000000002
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-17,14.52
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-16,14.719999999999999
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-15,9.65
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-14,14.52
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-13,14.649999999999999
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-12,18.95
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-11,9.57
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-10,14.190000000000001
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-09,14.200000000000001
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-08,18.96
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-07,23.060000000000002
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-06,19.130000000000003
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-05,19.69
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-04,4.71
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-03,18.939999999999998
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-02,14.280000000000001
98d79b64-7a81-4e48-a311-932694c8058a,2024-06-01,14.099999999999998
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-29,23.939999999999998
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-28,9.129999999999999
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-27,9.3
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-26,9.77
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-25,14.469999999999999
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-24,19.200000000000003
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-23,13.94
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-22,9.620000000000001
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-21,18.71
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-20,14.73
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-19,23.529999999999998
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-18,9.27
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-17,14.32
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-16,9.54
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-15,19.06
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-13,9.79
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-12,4.79
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-11,23.97
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-10,4.98
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-09,4.66
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-08,9.43
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-07,9.23
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-06,24.080000000000002
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-05,14.259999999999998
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-04,19.3
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-03,9.84
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-02,14.32
98ca68bf-816c-4b90-b7e2-678e9069fdf8,2024-06-01,14.190000000000001
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-29,14.5
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-28,19.07
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-27,19.19
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-26,9.73
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-25,23.620000000000005
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-24,4.87
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-23,23.1
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-22,4.66
95e7312d-9447-4c40-a382-ef30d850e997,2024-06-21,14.26
